Date,cds_1,cds_2,cds_3,cds_4,cds_5,cds_6,cds_7,cds_8,cds_9,cds_10,cds_11,cds_12,cds_13,cds_14,cds_15,cds_16,cds_17,cds_18,cds_19,cds_20
2008-03-31,0.0023794262811957646,0.004075275374159757,0.005044512612788816,0.00584664592209212,0.006618609870632491,0.007656431832073442,0.008810135285684853,0.010193809796465744,0.011694669608442624,0.013731358592517869,0.016851655501951023,0.019674598261953332,0.02356532811797132,0.028815733188551323,0.03415410345352086,0.0408694077781013,0.048126445757212345,0.059281812938709225,0.08013629296867276,0.17905144770842757
2008-04-30,0.001903771465945687,0.0030382738315423317,0.003665843120449219,0.004465969590447981,0.00523207500343951,0.005926699520646906,0.006823549514553197,0.007801088799549679,0.008904264121046144,0.010002204918031771,0.011671926623095557,0.014968723395477978,0.019372902939252347,0.02349043114481014,0.028035585836071585,0.03320861334120946,0.041188777324405436,0.051348451466829405,0.07257896041844143,0.18437010138586413
2008-05-31,0.0020530895512525025,0.003353595404163886,0.003990100447446997,0.004583007779420086,0.0052732543878128944,0.005991019441288293,0.006877940135687704,0.007865786112720395,0.008929674191563522,0.009898761207186996,0.011658415910892684,0.014851172592928613,0.018337634643832916,0.02289536392520317,0.027309141302154026,0.032876242993820685,0.04046329786923402,0.051481050545023714,0.07262798314268135,0.18741373123337676
2008-06-30,0.0022134272036101756,0.003736720433997001,0.004533178980971996,0.005210467514281388,0.006029706431795631,0.006895689606579097,0.0078367190004565,0.008952771815857546,0.010137653899317672,0.011594391757885441,0.013924986818271914,0.016958216296895836,0.020496195266627045,0.02504003843280956,0.029915368169923674,0.035913438101623826,0.04460613301533168,0.05699635171789906,0.0821491430868918,0.22338537340845577
2008-07-31,0.0023879595162109974,0.003705553577502942,0.004369337082150423,0.0050088887313799275,0.00583861088022271,0.006680368636787588,0.007693589279304715,0.008977444119233695,0.010264010488109505,0.012168318247406136,0.014440463764712462,0.01806711101853934,0.022273433719100597,0.026929323038293748,0.03224499837760981,0.03787202508448576,0.04646283566300154,0.061055681043995724,0.09011606977306798,0.22102944640270486
2008-08-31,0.0024918945978291596,0.003967814228716744,0.004639667844753428,0.005381656369361819,0.006246104666478259,0.007180964315732571,0.008175550001236454,0.009750244449441083,0.011302545830619912,0.013468863496141086,0.016080486995000764,0.019276830548885397,0.024205027526040663,0.029048659674344807,0.03408558562173394,0.039922990805109124,0.04868570944470625,0.06395941134081357,0.09582413929575119,0.2552575422030851
2008-09-30,0.0028152159477457875,0.004262879080498868,0.0050686612548629965,0.005778267438415282,0.006821487825524771,0.007953362772619387,0.009198073938848065,0.010646929277775915,0.01305498180990965,0.015342916276312117,0.017640918020599906,0.022330425487138955,0.027175644641512384,0.03316259005634339,0.03789531443623717,0.0441593071725524,0.05390387153144171,0.07283066314621536,0.1161682431177745,0.3295928938289629
2008-10-31,0.003649621809410563,0.005562905942271792,0.007052570180939972,0.008130901774724555,0.009274240021160457,0.010480027353756622,0.012323135272316132,0.014838102904890033,0.017137882247076595,0.021108702779933906,0.026101359319339382,0.030571906227212294,0.036339528905410964,0.04305143704825853,0.05137470533416108,0.06050470747892061,0.0756806342410178,0.09536029796497726,0.16268137643838396,0.3624110204626918
2008-11-30,0.0037932668087203632,0.006551242431783641,0.00814998290762358,0.009424630288110103,0.010715067710787132,0.012176651676785192,0.014138188394217873,0.016542038274209928,0.01935663290431026,0.023493807047764294,0.02903947847252875,0.0339367166961718,0.03905713070718565,0.04902730474914437,0.060292080586933056,0.07290960788864295,0.08775707024227525,0.12527027423846798,0.22215270357709216,0.5122935045081292
2008-12-31,0.004084426719178807,0.007021371966249489,0.008760519715934126,0.010001594712934854,0.011714839444615599,0.013390714686339246,0.015298089976359156,0.017627564600607493,0.021201489834632936,0.025243325222772065,0.030598271752060667,0.03576164587661859,0.04125299785247766,0.048997365655740255,0.059154794491056366,0.07282470202291452,0.08902507158040879,0.12444379028522466,0.21535979163838195,0.5305259805836058
2009-01-31,0.004199299975276365,0.006710277166310656,0.008236167528237621,0.009654511756911937,0.010714182376077908,0.012463766284207303,0.0148841506179921,0.017374938170739564,0.020357803664779427,0.02503557645174566,0.029807100297683627,0.03479684427005554,0.039605478132719585,0.04717300031574322,0.05838994572541569,0.07120880375741691,0.09141865805074459,0.1267026191085177,0.20920218196316617,0.7356052554483343
2009-02-28,0.0041655132991340535,0.006532066107071293,0.00817362926969667,0.009591050538546374,0.010727853383718145,0.012689384360499857,0.015141920100970855,0.01798099950486988,0.020909607038648654,0.024945011480143605,0.029545968104990664,0.03445465541249863,0.039004013825500686,0.04671937322795359,0.058998857625637335,0.07123696175522973,0.09649874054701481,0.14108676453598745,0.23727591614926638,0.8381151840822695
2009-03-31,0.0043562161220801225,0.006525152148754024,0.008030642986540687,0.009353881529562687,0.01076120596367356,0.012734222589915474,0.014902917289632497,0.01791632065318149,0.020870223262398967,0.025200786442013297,0.03022703791012165,0.035063357021471626,0.03954137241716738,0.047494289402411904,0.05971688363884498,0.07091344530345502,0.092227853209776,0.1374793730391387,0.2635176402199536,1.2196086459452347
2009-04-30,0.003912551584901592,0.005772202077378525,0.006883528705673971,0.007969616574840573,0.00931574063016733,0.010625849362016614,0.012376368897270871,0.014770315399188884,0.01751556891784444,0.020680781384844426,0.024482578768890713,0.029658478281783678,0.03492142045035981,0.04026618948962825,0.04929295346883015,0.06149763342966796,0.07523749996147466,0.10867333856456206,0.1982278994890564,0.6406827651932734
2009-05-31,0.0036264454616933227,0.005211470667247918,0.006233634924839239,0.0073492032779502794,0.00863386780212242,0.0096857612260062,0.01078068442205353,0.013026923654443247,0.015481224763783675,0.018333196095706956,0.02122481319633103,0.024790850111166184,0.029299609672998227,0.03528589657830563,0.04147134450628582,0.051154468551809655,0.06708396109749251,0.09113249113113754,0.15752395837240463,0.5488488359021829
